head,relation,tail
C1861172,ppi,C1260326
C0013533,ppi,C0020097
C0085096,ppi,C0014078
C0020097,ppi,C4520981
C0009319,ppi,C0035460
C0428791,ppi,C0029471
C1266042,ppi,C0684249
C0010631,ppi,C0015423
C0235974,ppi,C0221074
C0024286,ppi,C0014014
C2350621,ppi,C0020097
C0029471,ppi,C5680095
C2136733,ppi,C0018939
C0005750,ppi,C0042580
C1335749,ppi,C0003949
C1290855,ppi,C5200934
C0949272,ppi,C0341395
C0206681,ppi,C0085166
C0149782,ppi,C0017677
C0155016,ppi,C0032046
C3544321,ppi,C0004030
C0376620,ppi,C0341395
C0017668,ppi,C0085253
C0001261,ppi,C0022893
C0042510,ppi,C0024899
C0039082,ppi,C0206716
C0001624,ppi,C1561643
C3544321,ppi,C0018824
C0012634,ppi,C0041466
C0341503,ppi,C0270075
C0020635,ppi,C0004030
C0032584,ppi,C0020097
C0264797,ppi,C0497549
C0040136,ppi,C0035460
C0020097,ppi,C0263313
C1135345,ppi,C0042900
C2919755,ppi,C1384641
C0001442,ppi,C0001857
C4763867,ppi,C0006309
C0001889,ppi,C0018013
C0035459,ppi,C0162739
C0020097,ppi,C1260873
C1260326,ppi,C0080040
C0041315,ppi,C0042075
C0004153,ppi,C0020097
C0598798,ppi,C4521004
C0016053,ppi,C0020097
C3544321,ppi,C1112570
C4324548,ppi,C3887499
C1527336,ppi,C0007117
C1334801,ppi,C0205698
C0085096,ppi,C0496842
C0020097,ppi,C1851377
C0011269,ppi,C0020097
C4551683,ppi,C0008489
C0004030,ppi,C0242994
C0020635,ppi,C0221002
C0015674,ppi,C0162534
C0020097,ppi,C0393799
C1510489,ppi,C0017677
C0026640,ppi,C0020097
C0040136,ppi,C0020097
C0007117,ppi,C1510489
C0007117,ppi,C1527407
C0009319,ppi,C0238196
C0346210,ppi,C0035309
C0043167,ppi,C0040136
C0860580,ppi,C2136733
C0341503,ppi,C0018572
C0496842,ppi,C0009766
C0085166,ppi,C0080040
C0238196,ppi,C0268542
C0040963,ppi,C0034087
C1257809,ppi,C0398623
C0010823,ppi,C0041325
C0021359,ppi,C0004030
C0027030,ppi,C0027583
C3714509,ppi,C0016034
C0598798,ppi,C4021794
C0014078,ppi,C1384641
C0236099,ppi,C0152221
C0003949,ppi,C1328479
C0009319,ppi,C0022603
C0009319,ppi,C0041325
C0524662,ppi,C0020626
C3544321,ppi,C1145628
C0020097,ppi,C3887499
C0027583,ppi,C0019364
C0456498,ppi,C0014078
C0002831,ppi,C0034087
C0038587,ppi,C0031157
C0013882,ppi,C1280469
C0025284,ppi,C1561643
C0476254,ppi,C3809483
C0024530,ppi,C3714509
C0004030,ppi,C0025309
C0014077,ppi,C0032298
C0011615,ppi,C0920350
C0023487,ppi,C0017563
C0085166,ppi,C0496842
C0002831,ppi,C0014078
C0334266,ppi,C0020097
C0021400,ppi,C5680095
C0029463,ppi,C1879321
C0162739,ppi,C0041333
C0020097,ppi,C0153626
C0022548,ppi,C0032002
C1336052,ppi,C1112570
C3714630,ppi,C0206706
C0009319,ppi,C0862312
C1260326,ppi,C0017563
C0349506,ppi,C0036337
C0014556,ppi,C0032371
C0020097,ppi,C0041969
C0017661,ppi,C0041325
C0085166,ppi,C3495801
C0162311,ppi,C0030809
C0149782,ppi,C0020097
C0341503,ppi,C0027030
C0004030,ppi,C5680196
C1136085,ppi,C0003486
C0004239,ppi,C0026393
C0334471,ppi,C0155015
C0029458,ppi,C0020097
C0040028,ppi,C0020428
C0393665,ppi,C0080040
C0020097,ppi,C0040584
C0085207,ppi,C0020097
C1569637,ppi,C0029401
C0015674,ppi,C0030809
C0039082,ppi,C0007112
C0035460,ppi,C0038358
C0206526,ppi,C0026916
C0220621,ppi,C0014057
C0036220,ppi,C0085166
C2937358,ppi,C0948089
C0085253,ppi,C0001889
C0032460,ppi,C0042510
C0037274,ppi,C0007117
C0242994,ppi,C0270707
C0027121,ppi,C0020097
C0027583,ppi,C0014014
C0496842,ppi,C0026847
C0041971,ppi,C1876214
C0205698,ppi,C0014077
C0036285,ppi,C0023896
C0496842,ppi,C0862312
C0009770,ppi,C0242490
C3649636,ppi,C0949272
C3809483,ppi,C0020097
C0030805,ppi,C3887499
C0029422,ppi,C0020097
C0030579,ppi,C1535939
C0011881,ppi,C0010034
C0004030,ppi,C0011405
C0242350,ppi,C0020097
C0040558,ppi,C0037650
C0149654,ppi,C0020097
C0011615,ppi,C0282612
C0040136,ppi,C0862312
C0018021,ppi,C0205698
C1527407,ppi,C0007528
C3544321,ppi,C1862112
C0020097,ppi,C0009770
C3544321,ppi,C0751774
C0496842,ppi,C0035579
C1306837,ppi,C3544321
C0023449,ppi,C0020097
C0014014,ppi,C0018824
C1412016,ppi,C0005750
C0496842,ppi,C0040262
C0280324,ppi,C0003460
C0242647,ppi,C3649636
C0002894,ppi,C0033804
C0220621,ppi,C0020413
C0033999,ppi,C0032285
C0020097,ppi,C5200934
C0009319,ppi,C0267792
C2267227,ppi,C0020651
C1260326,ppi,C0038362
C0002892,ppi,C0153405
C0393665,ppi,C0004030
C0020097,ppi,C0021400
C0014556,ppi,C0236642
C0039082,ppi,C0004030
C0496842,ppi,C0282550
C0005416,ppi,C5543299
C0007112,ppi,C0041325
C0035244,ppi,C0020097
C0238117,ppi,C0020097
C0016034,ppi,C0751964
C0023492,ppi,C0013570
C0153364,ppi,C0028283
C0155015,ppi,C0003952
C5680987,ppi,C1851376
C0018802,ppi,C0014117
C0155016,ppi,C0034069
C0035459,ppi,C1260873
C3714630,ppi,C0040584
C0020295,ppi,C5680987
C0028754,ppi,C1260326
C0001261,ppi,C0153398
C0279628,ppi,C0020097
C0341503,ppi,C0154830
C0162871,ppi,C0004030
C0238463,ppi,C0037199
C3544321,ppi,C0023860
C0149978,ppi,C0041333
C0017668,ppi,C0032310
C0007117,ppi,C1260326
C0917801,ppi,C1260325
C1336052,ppi,C0021400
C0008441,ppi,C0221290
C0020097,ppi,C1384641
C1269683,ppi,C0496842
C0023788,ppi,C0020097
C0206659,ppi,C0020097
C0023487,ppi,C0027583
C0010823,ppi,C0282513
C0238463,ppi,C1260326
C0032460,ppi,C0205698
C0020097,ppi,C1862112
C1280469,ppi,C0020097
C0282616,ppi,C0014014
C0002894,ppi,C0496842
C0019064,ppi,C0020514
C0221052,ppi,C3887499
C0162871,ppi,C0270075
C0030470,ppi,C1263846
C0162739,ppi,C0020097
C0080040,ppi,C0154830
C0030215,ppi,C0020097
C0040136,ppi,C0267792
C0032460,ppi,C0020514
C0036220,ppi,C0040963
C0152177,ppi,C4551504
C0862878,ppi,C0948522
C0205698,ppi,C0221074
C0341503,ppi,C0023283
C0030809,ppi,C0162534
C5680987,ppi,C0024899
C0031099,ppi,C0346109
C0009319,ppi,C0546959
C0009319,ppi,C0007117
C4763867,ppi,C0038358
C4722518,ppi,C0020097
C2237660,ppi,C0020514
C0023788,ppi,C0042929
C0003614,ppi,C0013371
C0598798,ppi,C0007117
C0002894,ppi,C0155016
C0270707,ppi,C0269047
C1879321,ppi,C4324548
C0376175,ppi,C1328479
C0014556,ppi,C0026848
C0860580,ppi,C0006309
C0029471,ppi,C3887499
C4021976,ppi,C0014078
C1533217,ppi,C0030809
C0341503,ppi,C1301363
C0008479,ppi,C0024899
C0014014,ppi,C0041333
C0004692,ppi,C1527407
C0813230,ppi,C0022548
C0032460,ppi,C0033804
C1257809,ppi,C0042580
C0040584,ppi,C0027059
C0268419,ppi,C0020097
C0029445,ppi,C0887900
C0011849,ppi,C0020097
C0020097,ppi,C0238190
C0085096,ppi,C0206622
C0043167,ppi,C0009319
C0001261,ppi,C0035460
C1412016,ppi,C4521004
C0006111,ppi,C0019360
C0023437,ppi,C0027583
C1292769,ppi,C0009319
C0018021,ppi,C0010631
C0013371,ppi,C5680196
C0004239,ppi,C0948480
C3544321,ppi,C0036337
C0035459,ppi,C0014078
C2136733,ppi,C0004030
C0000880,ppi,C0751964
C0020097,ppi,C0034882
C0030805,ppi,C0270075
C1412016,ppi,C0456498
C2350621,ppi,C1260873
C2237660,ppi,C0017677
C0019064,ppi,C1257958
C0035460,ppi,C0270075
C0023055,ppi,C3649636
C0007112,ppi,C0013884
C0341503,ppi,C0001261
C0014014,ppi,C1851900
C1257809,ppi,C0041325
C0393665,ppi,C0152177
C0279635,ppi,C0027583
C0041315,ppi,C0024286
C3544321,ppi,C0042940
C0027583,ppi,C0751583
C0004153,ppi,C1145628
C0007642,ppi,C0020097
C0009319,ppi,C1335299
C0040136,ppi,C0242994
C0020097,ppi,C0024788
C1707291,ppi,C2350621
C1260327,ppi,C1257958
C0020676,ppi,C0011269
C0004030,ppi,C0037199
C0011615,ppi,C0020097
C0751774,ppi,C0005779
C0282616,ppi,C1257958
C0024622,ppi,C5680987
C0035309,ppi,C4324548
C0854196,ppi,C0271468
C0085096,ppi,C0036337
C0021359,ppi,C0020097
C0553580,ppi,C0080178
C0022548,ppi,C1510429
C0235974,ppi,C0238117
C0040136,ppi,C0006181
C0410702,ppi,C0037199
C0040136,ppi,C0007117
C0030805,ppi,C3887926
C0021359,ppi,C0040196
C0035244,ppi,C0030470
C0030305,ppi,C0153405
C0221290,ppi,C0020097
C0014014,ppi,C0271468
C0862312,ppi,C0206706
C0546959,ppi,C0006309
C0041971,ppi,C0263313
C0848558,ppi,C0020097
C0013570,ppi,C0010078
C0029471,ppi,C0014078
C0017152,ppi,C0155016
C1257809,ppi,C0035460
C0018671,ppi,C1260325
C0009319,ppi,C0001261
C2267227,ppi,C0040479
C0024899,ppi,C0018824
C0020097,ppi,C0026269
C1292769,ppi,C0341503
C1527336,ppi,C0020514
C0006413,ppi,C0020635
C0014057,ppi,C0041315
C0020097,ppi,C0020514
C0040560,ppi,C0010232
C0026552,ppi,C0004030
C0042514,ppi,C0020097
C0023465,ppi,C1879321
C0085166,ppi,C0029291
C0014057,ppi,C0269047
C0155015,ppi,C0752347
C0038994,ppi,C0796004
C0032285,ppi,C4016601
C1328479,ppi,C0041333
C1879321,ppi,C0006285
C1531608,ppi,C0497549
C1335299,ppi,C0854196
C4763867,ppi,C0024899
C0035309,ppi,C0152177
C0040479,ppi,C0017563
C0242647,ppi,C0020097
C0013182,ppi,C0024523
C0334488,ppi,C0221052
C1334801,ppi,C0005779
C0038356,ppi,C0282550
C0007194,ppi,C0024523
C1384641,ppi,C1850745
C3544321,ppi,C1301363
C3714509,ppi,C1510489
C0020097,ppi,C1328479
C0000880,ppi,C0020097
C0020097,ppi,C0152221
C0030470,ppi,C0013371
C0001889,ppi,C0221052
C0007117,ppi,C0017661
C0007117,ppi,C0014117
C0020097,ppi,C0282550
C0220621,ppi,C0270707
C3714630,ppi,C0041325
C0002831,ppi,C0004030
C0010078,ppi,C0010232
C0029458,ppi,C0030470
C0021359,ppi,C0014077
C0002894,ppi,C1335749
C0042510,ppi,C0027583
C0020097,ppi,C0271468
C0014077,ppi,C0206622
C0003486,ppi,C0016977
C0007820,ppi,C0887900
C0022603,ppi,C1257809
C1569637,ppi,C0392525
C0004030,ppi,C0153398
C0001857,ppi,C0020097
C3887499,ppi,C0730285
C4721610,ppi,C3544321
C0854196,ppi,C0039103
C0041321,ppi,C0024523
C0376175,ppi,C0029471
C0270850,ppi,C0020097
C0205698,ppi,C0004030
C2239176,ppi,C0040136
C0026640,ppi,C0013371
C0003614,ppi,C0014078
C0029401,ppi,C0016978
C0006285,ppi,C0040558
C0205698,ppi,C1260326
C0006413,ppi,C0020097
C0080178,ppi,C0085750
C0206526,ppi,C0002890
C0151779,ppi,C0040136
C0206716,ppi,C5680196
C0042900,ppi,C1145670
C1266042,ppi,C3665596
C0020097,ppi,C0039584
C0040136,ppi,C0018939
C0162311,ppi,C0020097
C0278883,ppi,C0020097
C0020097,ppi,C1260326
C0004030,ppi,C0005779
C0020295,ppi,C0149978
C2239176,ppi,C0009319
C1535939,ppi,C0751964
C0017612,ppi,C0020097
C0030442,ppi,C0020097
C0020097,ppi,C0029001
C0020097,ppi,C0027858
C0151779,ppi,C0020097
C0205698,ppi,C0020097
C0020097,ppi,C0014078
C0038358,ppi,C0022904
C0009770,ppi,C5200934
C0021359,ppi,C0238463
C0013533,ppi,C1260326
C1527336,ppi,C0017661
C0007120,ppi,C0009319
C0920350,ppi,C3714758
C0007820,ppi,C0033975
C0020097,ppi,C0153465
C0006181,ppi,C0020097
C1257809,ppi,C0020097
C0003952,ppi,C0020097
C1527336,ppi,C0343401
C0000880,ppi,C0221052
C0009319,ppi,C0033804
C0004030,ppi,C0020097
C0031099,ppi,C0023448
C0920350,ppi,C0039103
C0041325,ppi,C0243010
C1292769,ppi,C0008441
C0393799,ppi,C0206699
C0020097,ppi,C3714758
C0020097,ppi,C0030409
C0013371,ppi,C0024899
C0016053,ppi,C0206743
C0020097,ppi,C0022893
C0862312,ppi,C0268542
C0496842,ppi,C0220754
C0014145,ppi,C0220754
C0238183,ppi,C0017677
C0027726,ppi,C0496842
C0021400,ppi,C0269047
C3544321,ppi,C4520981
C0235974,ppi,C0014014
C0011615,ppi,C0040584
C0206655,ppi,C0279635
C0017661,ppi,C0020295
C0751774,ppi,C0026847
C0009319,ppi,C0334266
C2919755,ppi,C0035112
C0032460,ppi,C0341503
C0206685,ppi,C0020097
C0006118,ppi,C0024419
C0029401,ppi,C0205698
C4551681,ppi,C0030409
C0040560,ppi,C0013570
C0020097,ppi,C1535926
C1335749,ppi,C0020097
C0948752,ppi,C1260325
C0020295,ppi,C0033804
C0153626,ppi,C0080040
C0003949,ppi,C0751774
C0018802,ppi,C1384641
C1336052,ppi,C0035869
C0028283,ppi,C0263313
C2237660,ppi,C0220754
C1260326,ppi,C0242490
C0002994,ppi,C0020097
C0080178,ppi,C4016601
C0155015,ppi,C0004030
C0206634,ppi,C0497549
C0009770,ppi,C0269047
C0017668,ppi,C0019655
C0014014,ppi,C0342127
C0004030,ppi,C0014117
C2237660,ppi,C0032051
C2350621,ppi,C1257958
C0496842,ppi,C0920350
C0035204,ppi,C0205698
C0206634,ppi,C1290855
C1335167,ppi,C0041315
C0004936,ppi,C0014078
C0346109,ppi,C0730271
C1569637,ppi,C3544321
C0206669,ppi,C3544321
C0282616,ppi,C0030409
C0007117,ppi,C0016053
C0027030,ppi,C0014014
C0206667,ppi,C0004692
C0546959,ppi,C1850745
C0860580,ppi,C2237660
C0014014,ppi,C0155388
C0007120,ppi,C0040136
C0006111,ppi,C0030578
C0598798,ppi,C0035244
C0205645,ppi,C0238190
C0205645,ppi,C0153398
C0014078,ppi,C0220754
C0030215,ppi,C0003614
C0020097,ppi,C0014057
C5680987,ppi,C0041312
C0020550,ppi,C1384641
C0341503,ppi,C3714630
C0024302,ppi,C0042580
C0206667,ppi,C3714758
C0001442,ppi,C0001816
C3544321,ppi,C0238190
C0496842,ppi,C0003949
C0020097,ppi,C0038362
C0007112,ppi,C0030805
C3544321,ppi,C0036472
C0004698,ppi,C0014078
C0007117,ppi,C1335299
C0005716,ppi,C0020097
C0162311,ppi,C0221074
C0334266,ppi,C1510489
C0006111,ppi,C0014078
C0020097,ppi,C0026916
C0003486,ppi,C0020676
C0206743,ppi,C0270891
C0030470,ppi,C4763867
C0496842,ppi,C3887499
C0009319,ppi,C0030583
C0017661,ppi,C1335299
C0014009,ppi,C0041333
C2350621,ppi,C1145628
C0154830,ppi,C1384641
C0033999,ppi,C0042580
C0546959,ppi,C0346109
C3714509,ppi,C1527407
C0376620,ppi,C3544321
C0155016,ppi,C0398623
C0428791,ppi,C0029001
C0016034,ppi,C0003949
C0018802,ppi,C0035244
C0002171,ppi,C0205698
C0206611,ppi,C0031306
C4087468,ppi,C0403529
C0860580,ppi,C1510489
C0264797,ppi,C0014014
C0024534,ppi,C0020097
C1260327,ppi,C0242490
C0024523,ppi,C0041825
C0032285,ppi,C0002894
C0007194,ppi,C0020428
C0018799,ppi,C0014078
C0040479,ppi,C0242490
C0868908,ppi,C0041315
C0010606,ppi,C1335167
C1260326,ppi,C1861329
C0410702,ppi,C0020097
C0004030,ppi,C0014014
C0586989,ppi,C0020097
C0007117,ppi,C1861329
C0038436,ppi,C0282612
C1336052,ppi,C4479491
C0152268,ppi,C0496842
C3544321,ppi,C2267227
C1306837,ppi,C0041315
C0206634,ppi,C0006181
C0020097,ppi,C0024954
C0041315,ppi,C0014078
C0030805,ppi,C1260326
C0041325,ppi,C0220754
C0037274,ppi,C0020097
C0014077,ppi,C0040560
C0002892,ppi,C3665596
C0007117,ppi,C0014078
C0341503,ppi,C0040479
C0020295,ppi,C0496842
C0079924,ppi,C1275126
C0920350,ppi,C0041312
C0027726,ppi,C0020097
C0149978,ppi,C0020097
C0008441,ppi,C0270707
C0023479,ppi,C0020097
C0028754,ppi,C0020097
C0020097,ppi,C0346326
C0410702,ppi,C0026272
C0238463,ppi,C0020097
C0080178,ppi,C0010073
C0007124,ppi,C0236642
C0014117,ppi,C0020097
C1335302,ppi,C0029291
C0009319,ppi,C1335749
C0022603,ppi,C1266180
C0860580,ppi,C0024899
C0006285,ppi,C0020626
C1510489,ppi,C0020097
C0030805,ppi,C0497549
C0598798,ppi,C0005416
C0282616,ppi,C0238190
C0020097,ppi,C0023896
C0024116,ppi,C0017677
C0004030,ppi,C0032051
C0014117,ppi,C1266144
C1378703,ppi,C0008497
C0007130,ppi,C0033141
C0153398,ppi,C0751774
C3495801,ppi,C0020097
C1266042,ppi,C2136733
C3544321,ppi,C0010246
C0023492,ppi,C0001889
C0014117,ppi,C0242490
C0393665,ppi,C1861329
C0041312,ppi,C0014078
C0162872,ppi,C0751774
C0085096,ppi,C0041333
C0020097,ppi,C3714630
C0041333,ppi,C0035460
C0456498,ppi,C0037199
C0032460,ppi,C0154830
C0029458,ppi,C0030297
C0040136,ppi,C0041325
C0040196,ppi,C0026265
C0020097,ppi,C0854196
C0040136,ppi,C0004030
C1533217,ppi,C0162534
C0008441,ppi,C1260326
C0280324,ppi,C0010631
C1269683,ppi,C0155015
C0220621,ppi,C0009770
C3887499,ppi,C0024523
C0153405,ppi,C0020097
C0920350,ppi,C3887499
C0032460,ppi,C0206622
C0029134,ppi,C0041333
C0030297,ppi,C0014117
C0043167,ppi,C0027873
C0004030,ppi,C0041315
C0238117,ppi,C0003460
C0042109,ppi,C0020097
C0221290,ppi,C0007820
C0013371,ppi,C0206622
C0004030,ppi,C0456498
C0264797,ppi,C0020097
C0010078,ppi,C0038358
C0020295,ppi,C0041333
C0020097,ppi,C0024535
C0016978,ppi,C0751965
C0013533,ppi,C1527407
C0238463,ppi,C0040553
C3278302,ppi,C0024899
C0341503,ppi,C0042900
C0221052,ppi,C0011606
C0043167,ppi,C0014059
C0860580,ppi,C0238190
C0023283,ppi,C0027583
C0496842,ppi,C0030578
C0948480,ppi,C0206611
C0032460,ppi,C0022603
C0677607,ppi,C0013182
C0017661,ppi,C0153398
C0035244,ppi,C0085096
C0001261,ppi,C0004030
C0007193,ppi,C0011206
C0006111,ppi,C0206706
C0346109,ppi,C3887499
C0004030,ppi,C1861329
C0496842,ppi,C0154830
C1328479,ppi,C0014078
C0020097,ppi,C5680095
C0015674,ppi,C0206526
C0860580,ppi,C0020097
C0033804,ppi,C0003949
C3544321,ppi,C1533217
C2136733,ppi,C1384666
C0033999,ppi,C3544321
C0001261,ppi,C0014078
C0238463,ppi,C0004030
C0341503,ppi,C0030805
C1335299,ppi,C0030578
C0007787,ppi,C0021390
C0206634,ppi,C0014078
C0206245,ppi,C0020097
C3544321,ppi,C0019360
C0009319,ppi,C0020097
C0017152,ppi,C0020097
C0153364,ppi,C0020097
C0016034,ppi,C0011405
C0020097,ppi,C0153398
C0220621,ppi,C0153398
C0341503,ppi,C0221045
C0030805,ppi,C0153398
C0007112,ppi,C0020097
C0497549,ppi,C0079218
C0409979,ppi,C0162534
C0011615,ppi,C1527407
C0085166,ppi,C0238196
C0017168,ppi,C0270629
C0010823,ppi,C0004239
C0684743,ppi,C1328479
C0149782,ppi,C0034065
C0022603,ppi,C0020097
C0020514,ppi,C0020550
C0949272,ppi,C0376549
C0020538,ppi,C0020097
C0035204,ppi,C0020097
C0014057,ppi,C1260327
C0020097,ppi,C4540478
C0007117,ppi,C0020514
C0008489,ppi,C0205698
C0006181,ppi,C0027059
C0040136,ppi,C0042580
C0021359,ppi,C4521004
C0010823,ppi,C0002892
C0035244,ppi,C0009319
C0009324,ppi,C3714758
C0024530,ppi,C0016034
C0270707,ppi,C0023860
C0085166,ppi,C0206706
C2937358,ppi,C5691287
C2267227,ppi,C0270629
C0206743,ppi,C0041315
C0020097,ppi,C0730285
C0022904,ppi,C0011606
C0151779,ppi,C0009319
C0280324,ppi,C1861329
C0153398,ppi,C4083008
C0021359,ppi,C0152221
C0155015,ppi,C0040262
C2237660,ppi,C0037199
C0496842,ppi,C0242994
C0032584,ppi,C4324548
C3544321,ppi,C0014014
C0860580,ppi,C0016034
C0014014,ppi,C4693863
C1328479,ppi,C0018824
C0040963,ppi,C0014078
C3544321,ppi,C2939420
C0009319,ppi,C0030578
C0002892,ppi,C0282550
C0024116,ppi,C0020097
C3714509,ppi,C0040196
C1334801,ppi,C0023241
C0020097,ppi,C0032298
C0149782,ppi,C0155015
C1168401,ppi,C0497549
C0035869,ppi,C0026640
C2350621,ppi,C0023860
C0023487,ppi,C0022603
C0149782,ppi,C0041333
C0043515,ppi,C4479491
C0017661,ppi,C0022603
C1879321,ppi,C0268419
C0206743,ppi,C0024622
C0206634,ppi,C0014117
C0877015,ppi,C1260873
C0016053,ppi,C0026393
C0040479,ppi,C0006309
C0020097,ppi,C0013415
C0023492,ppi,C0040560
C3276314,ppi,C0036337
C0220621,ppi,C0041333
C0270629,ppi,C0020097
C0349606,ppi,C0007820
C0238183,ppi,C0020097
C0282550,ppi,C0034069
C1378703,ppi,C0011606
C0021359,ppi,C0039984
C0020097,ppi,C0221074
C0346109,ppi,C0153405
C0018802,ppi,C0011206
C1412016,ppi,C0153064
C0029463,ppi,C0041325
C5680987,ppi,C0004030
C0155015,ppi,C1412016
C0040136,ppi,C0205698
C0006309,ppi,C0030805
C0220621,ppi,C0014077
C0242216,ppi,C0013371
C0235974,ppi,C1145628
C0035459,ppi,C0035460
C0013473,ppi,C2267227
C0341503,ppi,C0032051
C3495801,ppi,C0205698
C0040136,ppi,C1335299
C0221290,ppi,C1412016
C1879321,ppi,C0000833
C0206681,ppi,C0008489
C0020097,ppi,C0026265
C0039082,ppi,C0030805
C0030442,ppi,C0014117
C0496842,ppi,C4749333
C0019196,ppi,C0345958
C0020097,ppi,C0026272
C0206067,ppi,C0018013
C0014077,ppi,C1260326
C1569637,ppi,C0002894
C0020097,ppi,C0007528
C0496842,ppi,C0033804
C0341503,ppi,C0496842
C3544321,ppi,C0003949
C0936223,ppi,C0020097
C0013882,ppi,C0011269
C1510489,ppi,C0014014
C3714509,ppi,C5200934
C0029001,ppi,C0042075
C0021359,ppi,C0016034
C0010481,ppi,C5551428
C0021359,ppi,C0007117
C0206716,ppi,C0020097
C0264797,ppi,C0006285
C0029463,ppi,C0020097
C0030809,ppi,C1328479
C4551681,ppi,C0042580
C0040136,ppi,C0030805
C0035459,ppi,C0011606
C0032460,ppi,C0035460
C0014057,ppi,C0042075
C0006285,ppi,C0007528
C4763867,ppi,C0010380
C0018802,ppi,C0020097
C0021846,ppi,C0020097
C0032285,ppi,C0015414
C0041466,ppi,C0020097
C0007112,ppi,C0014078
C0008441,ppi,C0153398
C0004352,ppi,C0020097
C0007286,ppi,C0268419
C0162872,ppi,C0270891
C4025822,ppi,C0149649
C5574948,ppi,C0038358
C0003949,ppi,C0041333
C0004030,ppi,C0041333
C0206180,ppi,C0027873
C1412016,ppi,C0003949
C0009319,ppi,C0006181
C1569637,ppi,C0017589
C0860580,ppi,C0004030
C0341503,ppi,C3469186
C1336052,ppi,C0085096
C4722518,ppi,C1412016
C0020097,ppi,C0152177
C0038587,ppi,C0039584
C0037274,ppi,C0013884
C1257809,ppi,C0220754
C0023467,ppi,C0020097
C0020097,ppi,C0042075
C0029471,ppi,C0034087
C0349506,ppi,C0014077
C0018802,ppi,C0153398
C0007222,ppi,C1266042
C0238183,ppi,C1145628
C0012634,ppi,C0020097
C0206622,ppi,C0020097
C1510472,ppi,C0020097
C1260325,ppi,C0032533
C0013533,ppi,C0023860
C0022603,ppi,C0282550
C0341503,ppi,C3495801
C0003614,ppi,C4520981
C0009319,ppi,C0496842
C0029401,ppi,C3544321
C0346109,ppi,C0020097
C0238196,ppi,C0282550
C0002890,ppi,C0014014
C0235974,ppi,C4324548
C0155015,ppi,C1260873
C0020097,ppi,C0751774
C3544321,ppi,C0205645
C0015414,ppi,C0019159
C0149782,ppi,C0030809
C0031099,ppi,C0043167
C0155015,ppi,C0751774
C0020097,ppi,C4540493
C0020097,ppi,C0220754
C3544321,ppi,C0008350
C4722518,ppi,C0042940
C2937266,ppi,C0018013
C0221052,ppi,C1328479
C0917801,ppi,C0162534
C0009319,ppi,C1301363
C0155015,ppi,C0205698
C0020097,ppi,C0376549
C0016034,ppi,C0032051
C1260326,ppi,C0038034
C0027873,ppi,C0006285
C0341503,ppi,C0206651
C0410702,ppi,C0040196
C0020097,ppi,C0080040
C0022603,ppi,C0238196
C0005750,ppi,C0267792
C0040136,ppi,C0268542
C0036220,ppi,C0020097
C1535939,ppi,C1834688
C0936223,ppi,C0598798
C0034065,ppi,C1535939
C0004030,ppi,C1535926
C1260326,ppi,C0003460
C0684249,ppi,C0004030
C0279639,ppi,C0010073
C0004030,ppi,C1145628
C0860580,ppi,C1335302
C3809483,ppi,C0014117
C0549473,ppi,C0008497
C0206634,ppi,C0004030
C0020097,ppi,C0023860
C0023465,ppi,C0020097
C0220621,ppi,C0242490
C0020097,ppi,C0035455
C1306837,ppi,C0153511
C0019064,ppi,C0020097
C0020097,ppi,C0018991
C4551681,ppi,C0020097
C0020097,ppi,C0751772
C0205698,ppi,C0027059
C0019159,ppi,C1274743
C0001261,ppi,C0006309
C0038358,ppi,C0011606
C0042514,ppi,C4551681
C1260326,ppi,C0751583
C3544321,ppi,C0020097
C0000833,ppi,C0206180
C0033804,ppi,C0032046
C0206667,ppi,C4479491
C4087468,ppi,C0020097
C0205698,ppi,C0014057
C0040136,ppi,C1301363
C3276314,ppi,C0020097
C0022603,ppi,C0014078
C1335299,ppi,C0271468
C0040136,ppi,C0334266
C0001624,ppi,C0020097
C0022603,ppi,C0023896
C0007112,ppi,C1510489
C0220621,ppi,C0006309
C0238190,ppi,C0022893
C0221052,ppi,C0013415
C0015674,ppi,C0013882
C0206751,ppi,C0014014
C3544321,ppi,C1510489
C0023465,ppi,C0041971
C0334266,ppi,C0004030
C1879321,ppi,C5680987
C0014077,ppi,C0030805
C0149782,ppi,C0496842
C1412016,ppi,C0027583
C0040136,ppi,C0546959
C0020097,ppi,C2939420
C1145628,ppi,C0034882
C0014014,ppi,C0541407
C0035579,ppi,C0751774
C1412016,ppi,C1145628
C0002892,ppi,C0020097
C0877015,ppi,C0020097
C1260326,ppi,C0854196
C0206651,ppi,C0263313
C0848558,ppi,C0403529
C0020097,ppi,C0270707
C0221290,ppi,C0024286
C0003949,ppi,C0004030
C0020097,ppi,C0684743
C3544321,ppi,C2919755
C0024419,ppi,C0541407
C0002994,ppi,C4025822
C0009319,ppi,C0242994
C0024299,ppi,C0014014
C0020295,ppi,C0001857
C0041333,ppi,C0034087
C1328479,ppi,C0030409
C0085166,ppi,C0041315
C0751774,ppi,C3714630
C1260327,ppi,C0269047
C0018621,ppi,C0020097
C0153405,ppi,C3887499
C0152013,ppi,C0860580
C0496842,ppi,C0162739
C0023487,ppi,C0007194
C0041466,ppi,C0001857
C0598798,ppi,C0151864
C3276314,ppi,C0023241
C0039984,ppi,C4520981
C5680987,ppi,C0020097
C0007194,ppi,C0020097
